datetime,daily_ret_gross,cost,daily_ret_net,bench_ret,nav,bench_nav
2023-01-03,0.0,0.0,0.0,0.004202366,1.0,1.0042024
2023-01-04,1.684384187683463e-16,0.0004745252616667942,-0.00047452526166662576,0.0012989044,0.9995254747383334,1.0055068
2023-01-05,0.021959184413944732,0.0003230195434729954,0.021636164870471736,0.019427538,1.0211513727020085,1.0250412
2023-01-06,0.005742387662705756,0.0003431581460152707,0.005399229516690486,0.0031018257,1.0266648033345103,1.0282208
2023-01-09,0.01145283344276591,0.0003464500578837899,0.01110638338488212,0.008096099,1.0380673362481079,1.0365454
2023-01-10,0.001155177935588684,0.00032290603158821113,0.0008322719040004729,0.0010839701,1.0389312905265278,1.037669
2023-01-11,-0.003580815575550066,0.0003610520653392333,-0.0039418676408893,-0.0018519163,1.0348359608912938,1.0357473
2023-01-12,0.0027622205835331195,0.0003432924722412429,0.0024189281112918766,0.0019550323,1.0373391546876696,1.0377722
2023-01-13,0.00884392725317953,0.0003443660424654668,0.008499561210714063,0.014064789,1.046156082329208,1.0523683
2023-01-16,0.01347309469050688,0.0003468785093160603,0.01312621618119082,0.015604854,1.059888153225129,1.0687903
2023-01-17,0.0012090551722501346,0.0003359389389966056,0.0008731162332535291,-0.00017404556,1.060813558777143,1.0686044
2023-01-18,-0.0003117414654674139,0.0003551813099423561,-0.0006669227754097699,-0.0016750693,1.060106078054331,1.0668144
2023-01-19,0.0032525694811206666,0.0003237004841576864,0.0029288689969629803,0.0062223673,1.0632109898798363,1.0734526
2023-01-20,0.0020203133059186547,0.0003345455849334731,0.0016857677209851816,0.0061405897,1.0650033166471724,1.0800443
2023-01-30,0.004554785400179058,0.0002768671070226064,0.004277918293156452,0.0047398806,1.0695593138177297,1.0851636
2023-01-31,-0.009116299280861448,0.0003250264318739173,-0.009441325712735366,-0.010589421,1.0594612559668868,1.0736723
2023-02-01,0.010918451537855263,0.000340466967349737,0.010577984570505527,0.009398818,1.0706682207855531,1.0837636
2023-02-02,-0.0010979547528640866,0.0003614318070705368,-0.0014593865599346234,-0.003522396,1.0691057019739896,1.0799462
2023-02-03,-0.007395595519434822,0.0003187121745613805,-0.007714307693996203,-0.009451985,1.0608582916315565,1.0697385
2023-02-06,-0.00783683308537367,0.00032207213877153876,-0.008158905224145209,-0.013219476,1.052202849373886,1.0555971
2023-02-07,-0.001049343878345716,0.0003463304329845461,-0.001395674311330262,0.0017983913,1.0507343168867063,1.0574955
2023-02-08,-0.0022275707885941087,0.00032186007756834285,-0.0025494308661624518,-0.0044184327,1.0480555423870992,1.052823
2023-02-09,0.014962141611374396,0.0003391499259145614,0.014622991685459835,0.013424516,1.0633812498693258,1.0669566
2023-02-10,-0.006718843921089155,0.000323048416572637,-0.007041892337661792,-0.0059431195,1.0558930335938577,1.0606155
2023-02-13,0.011620605006554223,0.00027837465953890755,0.011342230347015316,0.009073973,1.067869215602688,1.0702395
2023-02-14,0.0034575537285305375,0.00034237870850788757,0.0031151750200226497,0.00041508675,1.0711958151077847,1.0706838
2023-02-15,-0.005002112171678702,0.0003246895027151161,-0.0053268016743938185,-0.0052107573,1.065489767446265,1.0651047
2023-02-16,-0.004865717407721223,0.00035232243385512464,-0.005218039841576348,-0.0073235035,1.0599299993889384,1.0573044
2023-02-17,-0.010665250206872512,0.00030899082226785746,-0.01097424102914037,-0.014408231,1.0482980721016275,1.0420705
2023-02-20,0.01974009512728527,0.0003286560801770055,0.019411439047108264,0.024533391,1.0686470462314295,1.067636
2023-02-21,0.0020088840087782007,0.00033824914041553016,0.0016706348683626704,0.0026273727,1.0704323652488363,1.0704411
2023-02-22,-0.00814030717375835,0.0003515823740023927,-0.008491889547760744,-0.009024322,1.061342371834795,1.0607811
2023-02-23,-0.00023662529721284474,0.00032860420453664514,-0.0005652295017494898,-0.0008035302,1.0607424698147772,1.0599288
2023-02-24,-0.0049882643483902325,0.0003235622467389983,-0.005311826595129231,-0.010380983,1.055107989753032,1.0489256
2023-02-27,-0.0018304832990844058,0.0003183152894993516,-0.0021487985885837576,-0.0042378306,1.0528407751938473,1.0444804
2023-02-28,0.0038334941692019305,0.0003357587420635149,0.0034977354271384154,0.006335616,1.0565233336723787,1.0510979
2023-03-01,0.012344054554008757,0.00034226700606641516,0.012001787547942342,0.014124751,1.0692035022625583,1.0659443
2023-03-02,0.003434312174932266,0.0003332080897228323,0.0031011040852094336,-0.002229154,1.0725192136113448,1.0635681
2023-03-03,0.006781944282609282,0.00033420661838898073,0.006447737664220301,0.0031108856,1.0794345361405466,1.0668768
2023-03-06,-0.008296536239410773,0.0003233342729053781,-0.008619870512316151,-0.0052148104,1.070129950212493,1.0613132
2023-03-07,-0.007628913906653686,0.00032340676536800637,-0.007952320672021692,-0.014640987,1.0616199336876686,1.0457745
2023-03-08,-0.004026488385235203,0.0003591675968727402,-0.004385655982107943,-0.003640473,1.0569640338747663,1.0419674
2023-03-09,-0.005661759871098953,0.00032622129318911043,-0.005987981164288064,-0.0035349727,1.0506349531485943,1.0382841
2023-03-10,-0.014451285889598679,0.00032140405782658143,-0.01477268994742526,-0.013112366,1.0351142487378024,1.0246696
2023-03-13,0.012526599472681447,0.0003330934815703128,0.012193505991111134,0.01047349,1.0477359205312713,1.0354015
2023-03-14,-0.011489940638876121,0.0003281199928783404,-0.011818060631754461,-0.0059844255,1.0353537138963655,1.0292052
2023-03-15,0.005800668710167138,0.00033651613332542836,0.00546415257684171,0.0005520582,1.041011044560095,1.0297734
2023-03-16,-0.01193433366192539,0.0003350701425088718,-0.012269403804434262,-0.011976659,1.0282384596895113,1.0174401
2023-03-17,-0.0046627195350406455,0.00033313630002308915,-0.004995855835063735,0.0049934387,1.0231015285808345,1.0225207
2023-03-20,-0.0020648349702407365,0.00033345440380896506,-0.0023982893740497014,-0.004986346,1.020647835056265,1.017422
2023-03-21,0.010265801514098116,0.00034283852054144224,0.009922962993556675,0.010992408,1.0307756857529822,1.0286058
2023-03-22,0.0011811574908746464,0.0003244745991854677,0.0008566828916891788,0.004283905,1.031658733648136,1.0330123
2023-03-23,0.0038869269331481796,0.0003326966044183404,0.003554230328729839,0.009913921,1.0353254864081674,1.0432534
2023-03-24,-0.007846000324680864,0.0003248726010350299,-0.008170872925715894,-0.002980888,1.0268659734219712,1.0401436
2023-03-27,-0.0036066720464682936,0.0002612048768913237,-0.003867876923359617,-0.0036179423,1.022894182219989,1.0363804
2023-03-28,0.004788571779354032,0.00034268428394100976,0.004445887495413022,-0.003232479,1.0274418546738515,1.0330304
2023-03-29,-0.003240338999141155,0.0003257463715302235,-0.0035660853706713782,0.0016577244,1.0237779093066837,1.0347428
2023-03-30,0.006817112599749969,0.00035526642994859915,0.006461846169801369,0.008085012,1.0303934046686642,1.0431087
2023-03-31,-0.0018911803971722193,0.00032388337738589577,-0.002215063774558115,0.0030704737,1.028111017564439,1.0463115
2023-04-03,0.010176967138920532,0.0003143627103351845,0.009862604428585347,0.009785414,1.0382508698393476,1.0565501
2023-04-04,0.003138822340871165,0.0003450410529868177,0.0027937812878843474,0.003065586,1.0411515156916344,1.0597891
2023-04-06,-0.003172739687136882,0.0003034922103741708,-0.003476231897511053,-0.0015768409,1.0375322315826452,1.058118
2023-04-07,0.005310786784192817,0.00036229735996922346,0.004948489424223593,0.0065028667,1.042666448857923,1.0649987
2023-04-10,0.0054928735733175095,0.0003300603483346053,0.005162813224982904,-0.0044793487,1.0480495409893325,1.0602282
2023-04-11,0.001256898778103863,0.0003499232833501441,0.0009069754947537189,-0.0011352897,1.0490000962402977,1.0590246
2023-04-12,-0.00789142799587736,0.00034011806971968373,-0.008231546065597043,-0.00069755316,1.04036520362528,1.0582858
2023-04-13,-0.005267860919432139,0.00033498199299787597,-0.005602842912430015,-0.00690943,1.0345362008178094,1.0509737
2023-04-14,0.003319485967476771,0.000313123013684896,0.003006362953791875,0.0056574345,1.0376463921263048,1.0569195
2023-04-17,0.012636683693208478,0.00036105790258865813,0.01227562579061982,0.01402235,1.0503841509390341,1.0717399
2023-04-18,0.005023850922291529,0.0003361629849547436,0.004687687937336785,0.0030486584,1.0553080240529609,1.0750073
2023-04-19,-0.01181974271199507,0.0003330902962012,-0.01215283300819627,-0.009002805,1.0424830418644357,1.0653292
2023-04-20,-0.004792915512270058,0.00033714422042825795,-0.005130059732698316,-0.0027979016,1.037135041589346,1.0623485
2023-04-21,-0.01628288985555647,0.00032059802640918003,-0.01660348788196565,-0.01955992,1.0199149824943554,1.041569
2023-04-24,-0.01890794043466418,0.0003146664344379119,-0.019222606869102092,-0.012381613,1.0003095577459593,1.0286727
2023-04-25,-0.005392198043546918,0.0003376770206898102,-0.005729875064236728,-0.0050143003,0.994577908954513,1.0235146
2023-04-26,0.005116883392532699,0.0003320901400251386,0.004784793252507561,-0.00086802244,0.9993367586223717,1.0226262
2023-04-27,0.010270604057011723,0.0003277694555975416,0.009942834601414182,0.0073726177,1.0092729987244673,1.0301656
2023-04-28,0.004225895406390242,0.00033561354320943784,0.0038902818631808044,0.010196924,1.0131993551664031,1.04067
2023-05-04,0.005164903465313209,0.00033296356755284823,0.004831939897760361,0.00028800964,1.0180950735550167,1.0409697
2023-05-05,-0.0012549667177768414,0.0003444352577073698,-0.001599401975484211,-0.0033174157,1.016466730283142,1.0375164
2023-05-08,0.009060290728813949,0.0002670988452625372,0.008793191883551411,0.011396885,1.0254047172857677,1.0493408
2023-05-09,-0.006393443392302963,0.000321996708926356,-0.006715440101229319,-0.0085609555,1.018518673327317,1.0403575
2023-05-10,-0.0010013893390538402,0.0003209578274449573,-0.0013223471664987976,-0.0076987743,1.0171718380456165,1.032348
2023-05-11,-0.0014685860335792002,0.00032599898739809035,-0.0017945850209772907,-0.0015536547,1.0153464367012999,1.0307441
2023-05-12,-0.016484450663347985,0.0003516511385209512,-0.016836101801868935,-0.013255954,0.9982519607288319,1.0170805
