market,model,IC_mean,IC_std,ICIR_mean,ICIR_std,RankIC_mean,RankIC_std,RankICIR_mean,RankICIR_std,AR_mean,AR_std,STD_mean,STD_std,MDD_mean,MDD_std,Sharpe_mean,Sharpe_std,Sortino_mean,Sortino_std,Calmar_mean,Calmar_std
csi300,GRU,0.015221943634231416,0.00580313090651217,0.08551752562332479,0.03342562735102888,0.03577061742347785,0.008022761560833157,0.19577059131641794,0.0412175343005022,0.04408855322281764,0.03988445506217322,0.16145608913194034,0.008695939344038643,-0.24647051215401244,0.0494786784278241,0.26438851679233527,0.23688931099455604,0.3953771100792144,0.35737169222664333,0.21127981994720185,0.20392784527009572
csi300,TCN,0.0026046086767503897,0.0005442552280653908,0.025227683934539037,0.004875791933834713,0.0010058095952894478,0.0006253501255433896,0.008031803388346337,0.005035718214271107,0.006800706467764828,0.03860858583471335,0.1609910019227424,0.0031429077316798898,-0.24371387396614597,0.03292059369006342,0.03974338856506539,0.24219052256316884,0.057552461371119024,0.34747941745560307,0.0429536547772032,0.1450116250848917
csi300,Transformer,0.014232128352147658,0.0038087737425616754,0.08734741590510131,0.027087436393674794,0.03073814243092542,0.002630669530350945,0.18636060016636596,0.022209697215175916,0.04906161725995817,0.0600885462993398,0.16001007895895225,0.01109890561483158,-0.25991236657405414,0.03530288837364989,0.27597325683961393,0.35449668208854673,0.41721574943487527,0.5324837844160353,0.21251843580754434,0.24398555529465735
csi300,XGBoost,0.013610302007055857,0.0006506215888707755,0.09298104162200418,0.004537259165681617,0.0263143510380754,0.0008117684860773082,0.17965989940480928,0.004187643032549447,0.07622773000757213,0.016646055705143995,0.17931787008916192,0.004879963998985763,-0.23212598088592404,0.022637514435809348,0.4096313369813257,0.08747001317097575,0.6102427496019628,0.13160653176684675,0.3349231175366875,0.10298964850955106
sp500,GRU,0.003343054058937609,0.0032559317748298835,0.026683243810456836,0.025596186354584372,0.005847970648426191,0.0029213066335745607,0.044327125418668824,0.02216574163113748,0.06351681620430964,0.018065100363944812,0.18738135952801033,0.034103267148401874,-0.22852927691892116,0.03188211969065857,0.3273568384973854,0.07798097359254534,0.46982711229483953,0.11527206657885203,0.2783508557665328,0.07582647067899154
sp500,TCN,-0.0012795155356864324,0.0009915676960540133,-0.014245067557994517,0.010652137394928861,-0.0012570075651070372,0.0006881771502851091,-0.011845257696268253,0.0062825205115415225,0.006600120114702968,0.03158093413368916,0.1390422798320957,0.007252120221097767,-0.18103518826375045,0.014422417737467127,0.04907900449413003,0.22702615544897106,0.07055852465502327,0.31717535348107895,0.045280771385617466,0.17779742330170417
sp500,Transformer,0.0031139257113055414,0.0016744820942137294,0.025324812767668226,0.013390331398059327,0.006265391503732343,0.0016057620699669703,0.04747637950860158,0.01101456451915045,0.012529330458634913,0.017773940703630232,0.16490001881824917,0.008035417337332816,-0.22337911922622272,0.016406421962819828,0.07402822634651544,0.10216748252297865,0.10024221980914308,0.13903682233389653,0.0564074742187332,0.07572235988331424
sp500,XGBoost,0.0027848833993798327,0.0013670622734775148,0.03078816757279716,0.015045872418314643,0.004006788359812468,0.001072000996685504,0.044337971098267266,0.01211292259800918,0.061842117009746955,0.02555076444745784,0.17743693210204692,0.0024261414935711203,-0.2262858749053614,0.020318709909348986,0.3379468451758831,0.13874460254652327,0.480027220423644,0.2000715655921141,0.28286641538921276,0.1430258993999052
