market,model,IC,ICIR,RankIC,RankICIR,AnnReturn_Gross,AnnReturn_Net,AnnExcess_Gross,AnnExcess_Net,Sharpe,MaxDrawdown,BenchReturn,Turnover
csi300,GRU,0.015388134275022225,0.08047500521190862,0.03797664354340568,0.1944758178933663,0.12899830737323387,0.05068966594478338,0.05676217429234078,-0.021546467136109682,-0.2564334083919556,-0.12679628374593055,0.07223613560199738,0.32955039985299905
csi300,TCN,0.0030811477298357108,0.03025056941266403,0.0016407505004731782,0.013248160935778639,0.09447009751389657,0.04369283705253166,0.02223396443300352,-0.028543296028361417,-0.3348161919796589,-0.26637595567762745,0.07223613560199738,0.21392991486737212
csi300,Transformer,0.015078038649070308,0.09569216955124041,0.030163943178702034,0.18966081911663382,0.186929524806287,0.10823793467206873,0.11469339172539392,0.03600180159117564,0.49148180245656786,-0.13426986982846953,0.07223613560199738,0.3311468663590861
csi300,XGBoost,0.013824771052863559,0.09288673760557126,0.026849410674567604,0.18096072070850344,0.14682781490917185,0.06881972280516689,0.07459168182827876,-0.0034164102757262243,-0.04192402941360042,-0.14956435811780228,0.07223613560199738,0.32828828939928506
sp500,GRU,0.007184358184389101,0.055471701032710895,0.009277883405050936,0.06753676861147923,0.17553528712015315,0.09628318392837658,-0.017753315131802606,-0.09700541832357922,-0.7920338584220573,-0.3594748009950294,0.19328859448432922,0.3334828833769736
sp500,TCN,-0.0019839731027531493,-0.02284616355380291,-0.001812734314153216,-0.01710693814012654,0.05537194175977036,-0.023017488636257504,-0.13791666049218546,-0.2163060908882133,-2.167695485129816,-0.6921570769897599,0.19328859448432922,0.32986224444228096
sp500,Transformer,0.0034754750954220292,0.029699910895798626,0.006085432843514311,0.047971031107430444,0.08289895992300725,0.0038787548106847653,-0.11038964232894855,-0.189409847441271,-2.0902199793346896,-0.6413056626357125,0.19328859448432922,0.3325107865898323
sp500,XGBoost,0.0020635530189503193,0.023260596917538828,0.004844782739753965,0.05516083324238115,0.17998103784648875,0.10152941650050296,-0.013307564405467083,-0.09175918575145285,-1.1046111321380485,-0.3041293541144585,0.19328859448432922,0.33012004001733564
